date,user,comment
1:01:38,batuga tagin : ጠቅላይ ሚንስቴር አብይ አህመድ ለአሁኑ ትውልድ ብቻ ሳይሆን ለቀጣይ ትውልድ የሚትሆን ሀገር እየገነባ ያለ መሪ ነው:,
1:01:41,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:01:45,Meseret Meseret jimma,ምድረ   ዱቄት   ተሰብስባችሁ   ምን   ትፈይዳላችሁ
1:01:50,Guntuse Gulo,አካም
1:01:51,Hayyuu Duulaa,"Recognizing the vital role of rural communities in agriculture, Pm Abiy Ahmed has prioritized rural development projects."
1:01:55,Endalk,Fake
1:02:01,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:02:04,Ayele Deberu,አብቹ ድንቅ መሪ
1:02:07,African report 2050,$💗 $💗 $💗 $💗
1:02:08,Innocent Guitar,እዚህ ውስጥ ያላችሁ ሁላችሁም ባለጌ ተሣዳቢዎችን አትስሙ።
1:02:08,Meseret Meseret jimma,እረ   ባክህ   ምድረ   ሆዳም   ሁሉ
1:02:09,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:02:13,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:15,Tisgerda Fetne,ውዶች እንተርኔት መች ነው የሚከፈት ተባለ
1:02:16,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:16,Wondimagegn Mekonin,you are world Hero.
1:02:17,saba mula,$🤮 $🤮 $🤮 $🤮 $🤮 $🤮
1:02:18,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:19,saron tesfu,ቅልጽምና ምክልኻል ኢትዮጵያ እዩ
1:02:20,Afripia,በአንድ ሀገር አንድ የታጠቀ ሰራዊት እንጂ የሰፈር አማፂ ስለማያስፈልግ ፀረ-ሰላም ሀይሎችን አደብ የማስገዛት ስራ ተጠናክሮ ይቀጥላል፡፡
1:02:20,yilef de,$stopwatch-blue-hand-timer
1:02:21,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:22,Ayele Kanke,Gezahegn Tewa
1:02:24,Khalid Mahamud,Ithopia soon red sea  $🌊   $😍   $💙  lughaya somaliland 50 years  $💙 $🌊
1:02:25,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:27,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:31,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:02:32,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:35,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:35,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:02:38,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:02:38,Meseret Meseret jimma,ኑፁሀንን   አስጨርሱ   እዚያ   ተዘፍዝፋችሁ
1:02:39,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1707201439491146,N/A,placeholder content
1:02:45,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:02:45,ኢትዮጵያ ሐገሬ,አቤት ጌታ ሆይ በመራዊ የፈሰሰው የንፁሃን ደም ይጮሃል ፍረድ ፍድ
1:02:52,batuga tagin,ይህ ሁሉ እድገት የመጣ እና ኢትዮጵያ የማትደፈር ሀገር ሆና እንድትቀጥል ዋናው ምክንያት የማይደፈር መሪ ስላላት ነው
1:02:52,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:02:53,Innocent Guitar,"መሪዎቻችን viva Abiy, viva Ethiopia, viva Prosperity Party በርቱ።"
1707201453614382,N/A,placeholder content
1:02:57,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:02:57,muluken teresa,የአዲሱ ትውልድ መሪ ነው $hands-yellow-heart-red ያረጀ ና ያፈጀ አመራር አይመራትምጨ። ታሪክ በመጠበቅ
1:02:58,dangnachew gemechu,አብይ የሾመህ እግዚአብሔር ይርዳህ
1:02:59,Abiyot Kebede,እነርሱ የሚያውቁት ማጨብጨብ አና አብይን ማሞገስ ነው
1:03:00,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:03:00,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:03:05,YONAS SENAI,Ye mote parliament
1:03:05,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:03:07,L helen,ወገናችዉ በረሀብ እያለቀ ነዉ አለም በኢትዮጵያ ረሀብ ጭንቀኔ ርዳታ ካላገኝች 77ይደገማል ተብሎ አለም ላይ አንደኛ ዜና ሆናለች ሰንዴ ልመና 2024 እናንተ የምክር ቤት አባላት እባካችሁን አገር ህዝብ ነዉ ህዝብ በረሀብ እያለቀ ነዉ ድርቅ እያለቀ ነዉ ያሳዝኔል የአገር ህዝብ ሞራል ክብር 2024 ድርቅ  $😥 $😥
1:03:07,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:03:10,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:03:13,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:03:13,Kefale Gerbi,Xiyyeefannaan gama tekinoloojiin kennamee hojjetamaa jiru daran cimuu qaba
1:03:15,Ermiyas Dengiso,ተሬጆች ኣንሁን ድምጻችን ይሠማ ፊትህ ይሠፊን ያሌፊርድ የታሤሩ ሀገር መከላከያ ሠራዊት መቀሌ ጁንታ እጅ ታፊኖ ግራንድ ዉስጥ ያሠራቾ ይፈቱ $thanksdoc $thanksdoc $thanksdoc
1:03:16,Ethiopian Current Network News,"Mr. PM, we have a huge population of the Ethiopian people leaving in poverty and barley eating one meal a day. why don't you spend more money to feed the people, instead of building palaces and resort"
1:03:16,ዲ/ን አፈወርቅ ወርቁ,እውነት አንድ ጀግና የህዝብ እንደራሴ ይጠፋል አንገቱን ቢሉት አብይ አህመድ ነከራሳ ነው ለኢትዮጵያ ጎንፋን ኪንታሮት ነው ባይረስ ነው
1707201480768810,N/A,placeholder content
1:03:22,Tsegaye Bitew,$eyes-purple-crying $eyes-purple-crying $eyes-purple-crying $eyes-purple-crying $eyes-purple-crying
1:03:23,Seifu Tilahun,መሬቱንአታቁትም
1:03:27,batuga tagin,ኢትዮጵያ የአለማችን ተጽዕኖ ፈጣር አገር እየሆነች ነው!
1:03:27,Innocent Guitar,የማይደፈር መሪ፣ አዎ
1:03:29,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:03:32,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:03:33,Khalid Mahamud,muse behi is my president he is good guy and I lovit him
1:03:34,Kaliil Balerayuo,amazing keeting
1:03:35,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1707201496609765,N/A,placeholder content
1:03:38,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:03:40,Meseret Meseret jimma,ፍትህ   በየ   ቦታው   ለሚገደለው   ኢትዮጵያን   ሁሉ
1:03:41,African report 2050,this man is asking very wise Q
1:03:46,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:03:49,Ayele Deberu,ድንቅ መሪ አብቹ
1:03:49,Kefale Gerbi,Mootummaan badhaadhinaa teknolojiif xiyyeeffannaa guddaa kennee jira
1:03:50,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:03:52,አስሚድ ለቤዘ አልሀምዱሊለሂ,የጦር ሀይሎች ጠቅለይ አዛዥ  $💪  ጠ/ም ዐብቹ ገነ ይቀጥላል 1ሺ አመት ነዉ ይመራል የተበለዉ ስለዚ 5 አመት መርቶዋል ገነ 995 አመት ይቀረዋል ፅንፈኞች እየመረረቹ ወጡት 🇪🇹🇪🇹🇪🇹 $🙏 $🙏 $🙏  ዐብቹ ይቀጥለል ዉሾቹ ይጮሀሉ
1:03:54,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1707201514499375,N/A,placeholder content
1:03:56,Khalid Mahamud,u welcome ithopia to red  $🌊   $🦭  sea  $🌊
1:03:58,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:04:03,Tesfaye Demeku,ፍትህ ለ20/80 ቤት ፈላጊዎች
1:04:07,Sumeya Nuredin,መለስ መለስ የምትለው የሰይጣን ልጅ የበላኅው ይመለስ ማንም ወያኔ ሰይጣን ጠ/ሚ ላይ አፉን መክፈት አይቻልም ወያኔ የሞተ ሬሳ ውሻ ነው አለቀ።
1:04:11,Innocent Guitar,መሪዎቻችንን አክብረን እናስከብር
1:04:17,Kefale Gerbi,አብቹ የበጎ ፈቃደኝነት አገልግሎት ተግባር እንዲጠናከርና መሠረት እንዲይዝና በጎፈቃደኞች እንዲበረክቱ ምሳሌ ሆና ያሳየ ደካሞችና አዛዉንቶችን መጠጊያ የሆናቸዉ መሪ ነዉ።
1:04:17,Zeleke Hailu,20/80 bete felagiwoch mabirariya biset
1:04:20,HIRUT FANTAYE,ኢትዮጵያዊነት እኛ ስናቅ ሰው አክባሪ፣ፈጣሪ ምን ይለኛል የሚል ትላልቅ እሴት ያለን ስንኖር እቁብ ፣ማህበር ብለን የምንተሳሰብ ስንሞት እድር ጎረቤት ብለን የምንሸኛኝ ጋሼ እትዬ ሌላም የክብር ስም የምንሰጥ አመስጋኝ በአገኘነውም ባጣነውም ነገር፤አሁን ምን ነካን ስድብ ፣ የሌላውን አድናቂ የሆነው
1:04:21,Mimi M,🇪🇹🇪🇹🇪🇹  FREE CHRISTIAN TADELE  🇪🇹🇪🇹
1:04:25,Alemhagere,Abbaa malaa paarlamaa guutuun milkaayinoota argamaniif galateeffachaa jira.
1:04:26,Meseret Meseret jimma,ፍትህ   በማንነታቸው   ታስፈው   ለንሚንገላቱት   ዜጎች
1:04:27,Temesgen Yenealem,ye Merawi enatoch ena htsanat dem yifaredachhu
1:04:29,Fahmi Musa,$👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍 $👍
1:04:29,yilef de,$🙅 $🙅 $🙅 $🙅 $🙅 $🙅 $🙅 $🙅 $🙅 $🙅
1707201552424075,N/A,placeholder content
1:04:35,batuga tagin,ሁሌም በልማትና ብልጽግና ጎዳና ላይ ነች !
1:04:38,ኢትዮጵያ ሐገሬ,ፍትህ እያላችሁ የምትፅፉ ከማን???
1:04:45,Alemhagere,Abbichuu Abba malaa Homtuu baatu jala
1:04:46,Kefale Gerbi,Itiyoophiyaan addunyaarratti biyya dhiibbaa uumtu akka taatu kan taasisan MM keenya Dr. Abiyyiidha.
1:04:46,mkmm,አብይ የሚሰድብህ ሁሉ የአንተን ሞት ይሙቱልህ አንተ ሺ አመት ያኑርህ
1:04:47,Innocent Guitar,ጅምላ ስድብ ያስጠላል
1:04:48,African report 2050,ABIYYYYYYYYYYYYYYYY $finger-red-number-one
1707201566996317,N/A,placeholder content
1:04:55,sonas s,erasachwn nw weys hizb nw yewkelut ?????
1:04:57,yikeber wube,አንድ ደና ጥያቄ ሚጠይቅ ሰዉ የለም
1:05:03,batuga tagin,$👏 $👏 $👏 $👏 $👏
1:05:05,yikeber wube,አንድ ደና ጥያቄ ሚጠይቅ ሰዉ የለም
1:05:07,Jaabir shek mohammed,MM Dr Abiyyi Ahamad Hoggansa jijjiiramaafi Hoggansa Akka biyyaatti Qabnuudha. Kanaafuu Yaroo Mara Isin Waliin Jirra.
1:05:07,sonas s,erasachwn nw weys hizb nw yewkelut ?????
1:05:11,yikeber wube,አንድ ደና ጥያቄ ሚጠይቅ ሰዉ የለም
1:05:11,demekech ayele,$washhands $washhands $washhands $washhands $washhands $washhands $washhands $washhands $washhands $washhands $washhands $washhands $washhands
1:05:12,Alex Et,Lol
1:05:13,batuga tagin,$🙏 $🙏 $🙏 $🙏 $🙏
1:05:14,Alemhagere,Itiyoophiyaan gama hundaan haala gaarirra jirti.
1:05:15,Alex Balata,ጠቅላይ ሚኒስትሩ ያሳካቸው ስኬቶች የኢትዮጵያ ስኬቶች ናቸው !
1:05:15,Kefale Gerbi,አዲስ አበባን የኢትዮጵያ ዋና ከተማ ከመሆንዋ ባሻገር የአፍሪካ ህብረት መቀመጫና የአህጉአራችን የዲፕሎማሲና የፖሎቲካ ማዕከል ከተማ እንደመሆንዋ ደረጃቸዉን የጠበቁ ፕሮጀክቶች አጠናቆ ያስደነቀ ድንቅና አስገራሚ መሪ ነዉ።
1:05:21,yikeber wube,አንድ ደና ጥያቄ ሚጠይቅ ሰዉ የለም
1:05:27,batuga tagin,$💪 $💪 $💪 $💪 $💪 $💪
1:05:27,ዲ/ን አፈወርቅ ወርቁ,እውነት ኢትዮጵያ ህግ ለህግ የሚሰራ ቢሆነ ዐብይ አህመድ ይታሰር ነበረ ማርያምን ጋዜጠኞች ስለ እንጀራ ብላችሁ ውሽት አትጋቱን
1:05:32,ዜድ የኪዳን ልጅ,በአብቹ ትክቶክ ልቭ ልቀቁልን  $🤔 $🤔 $🤔 $🤔 $🤔
1:05:35,usman mohammed,አንድ ደና ጥያቄ ሚጠይቅ ሰዉ የለም
1:05:36,sonas s,erasachwn nw weys hizb nw yewkelut ?????
1707201617394537,N/A,placeholder content
1:05:39,Tesfaye Girma,ስለ ኑሮ ዉዲነቱ አንሱ እንጅ ምነዉ አልተሰማችሁም እንደ
1:05:40,Temesgen Eskezia,የመጨረሻ ስብሰባ ነው
1:05:41,hawwii keenya,ሀገራችንን ወደሰላምና እድገት እንዲሁም ለቀጣይ ትውልድ የተረጋጋችና በኢኮኖሚ የፈረጠመች ሀገር ማስረከብ ወሳኝ  ነው!
1707201619483946,N/A,placeholder content
1:05:42,batuga tagin,ሰላም፣ ዕድገት እንዲሁም ብልጽግናዋን ታረጋግጣለች !
1:05:43,Dz Ethio,toobiya cidna taageero uma baahna
1:05:44,Hanna Ethiopia,ክብር   እና   ሞገስ   ለዶክተር   አብይ   እና   ለምክር   ቤት
1707201623886449,N/A,placeholder content
1:05:48,Abenezer Birhanu,$face-purple-crying $face-purple-crying $face-purple-crying $face-purple-crying
1707201627479282,N/A,placeholder content
1:05:49,Meseret Meseret jimma,ምንም   ፋይዳ   የለውም   ይሄው   በሴማሊያ  7 ሰዎች   ተገደሉ   በዚህ   ቀይ   ባህር   ምክንያት
1707201628578008,N/A,placeholder content
1:05:51,Tiruneh Mitku,ayyyyyyyy......parlama????abiyn lemadinek yetesebesebu new yemimesilew
1707201634051239,N/A,placeholder content
1:05:56,Innocent Guitar,"ችግር ቢኖርም እናልፈዋለን መሪዎቻችን viva Abiy, viva Ethiopia, viva Prosperity Party በርቱ።"
1:05:57,African report 2050,SOMALILAND WE ETHIOPIANS STAND WITH U
1:05:57,usman mohammed,አንድ ደና ጥያቄ ሚጠይቅ ሰዉ የለም
1707201637939489,N/A,placeholder content
1:06:00,batuga tagin,! ሁሉም በነጋ በጠባ ቁጥር ከአንድ የስኬት ምዕራፍ ወደ ሌላኛው የስኬት ምዕራፍ እየተሸጋገርን ነው
1:06:01,Host boy,ታላቋን ኢትዮጵያ እንደ ስሟ በሁሉም መስኮች ታላቅ የማድረጉ ጥረት የሁሉንም ኢትዮጵያዊያን አስተዋጽኦ መሆን አለበት
1:06:02,Amar Nureden,ተመካክረዉ ነዉ የሚመጡት
1707201642165753,N/A,placeholder content
1:06:05,Kefale Gerbi,$👉 በምግብ ራስን ለመቻል እና የግብርና ምርት የወጪ ንግድን የማሳደግ ራዕይ ውጤት እያስመዘገበ ነው ዛሬ ደግሞ በጠቅላይ ሚኒስትር ዐቢህ አህመድ አመራር የተገኘው የስንዴ ምርታመነት እድገት ዛሬ በጣሊያን ዓለም አቀፍ እውቅና አግኝቷል ።
1:06:05,Dz Ethio,Arrinka Irid-badeedka Itobiya maaha arrin lagu siin karo ama lagu diidi karo.
1707201646393574,N/A,placeholder content
1:06:12,Forty Foura,ብልጽግና ፓርቲ የህዝብ ፓርቲ ነውና መልካምና ስኬታማ ውይይት ይሁንችሁ። ጥሩ፣አስደሳች እና የተስፋ ዜና ከናንተህ እንጠብቃለን።
1707201651038712,N/A,placeholder content
1:06:16,ወለኔው tebetebanu tube,የወለኔ የማንነት ጥያቄ በተቀመጠለት አቅጣጫ መሰረት በአሰቸኳይ ተፈፃሚ ይሁን
1:06:21,ወለኔው tebetebanu tube,የወለኔ የማንነት ጥያቄ በተቀመጠለት አቅጣጫ መሰረት በአሰቸኳይ ተፈፃሚ ይሁን
1:06:22,Host boy,በሁሉም የምርት ዓይነቶች ምርትና ምርታማነታችንን በማረጋገጥ ሀገራችን የጀመረችውን የግብርና መር እኮኖሚና አጋር ቱሩፋቶችን ዕውን ማድረግ ይቻላል።
